time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1696082322053118500,0.051118408203125,-0.4208320081233978,-0.09459000080823898,0.11795400083065033,0.89444899559021,-0.07315409183502197,-0.29487544298171997,0.8686591982841492
1696082322063130600,0.061130615234375,-0.42981499433517456,-0.09541100263595581,0.11819899827241898,0.890047013759613,-0.07141271978616714,-0.29676011204719543,0.889089047908783
1696082322073130500,0.071130615234375,-0.43141698837280273,-0.09541500359773636,0.11902300268411636,0.8891609907150269,-0.07013583183288574,-0.29839709401130676,0.8929200768470764
1696082322083130600,0.081130615234375,-0.43300798535346985,-0.09541100263595581,0.11988600343465805,0.8882719874382019,-0.0688055157661438,-0.30009421706199646,0.8967434763908386
1696082322093130500,0.091130615234375,-0.43463099002838135,-0.09527599811553955,0.11964400112628937,0.8875259757041931,-0.06820791959762573,-0.2996586859226227,0.9004629254341125
1696082322103130600,0.101130615234375,-0.4361709952354431,-0.09521599858999252,0.11967000365257263,0.8867729902267456,-0.06753773242235184,-0.2997707426548004,0.9040294885635376
1696082322113130500,0.111130615234375,-0.43778499960899353,-0.09523600339889526,0.11991900205612183,0.8859419822692871,-0.0667872354388237,-0.3003644347190857,0.9077969193458557
1696082322123130600,0.121130615234375,-0.4394280016422272,-0.09529799968004227,0.12028799951076508,0.8850709795951843,-0.06599206477403641,-0.3012143075466156,0.9116502404212952
1696082322133130500,0.131130615234375,-0.4410020112991333,-0.09539400041103363,0.12065400183200836,0.8842269778251648,-0.0652829185128212,-0.3020823895931244,0.9153413772583008
1696082322143130600,0.141130615234375,-0.44249099493026733,-0.09543699771165848,0.12093500047922134,0.8834400177001953,-0.06458020210266113,-0.30274099111557007,0.9188351631164551
1696082322153130500,0.151130615234375,-0.4437420070171356,-0.09535299986600876,0.1211090013384819,0.8827980160713196,-0.06382270902395248,-0.3030722439289093,0.921786904335022
1696082322163130600,0.161130615234375,-0.4449769854545593,-0.09522800147533417,0.1211640015244484,0.8821820020675659,-0.06310387700796127,-0.3031477928161621,0.9246876239776611
1696082322173130500,0.171130615234375,-0.4462659955024719,-0.0951789990067482,0.121117003262043,0.8815420269966125,-0.06260058283805847,-0.30310988426208496,0.9276782274246216
1696082322183130600,0.181130615234375,-0.4476790130138397,-0.09520299732685089,0.1210160031914711,0.8808370232582092,-0.06223849207162857,-0.30304884910583496,0.9309325814247131
