time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1696082963275222300,0.06222216796875,-0.3698369860649109,-0.10138499736785889,0.14420700073242188,0.9122200012207031,-0.08330053091049194,-0.3448854386806488,0.7558316588401794
1696082963285222400,0.072222412109375,-0.39017900824546814,-0.10440900176763535,0.14244000613689423,0.9036419987678528,-0.0825137197971344,-0.3457537591457367,0.8007895946502686
1696082963295223300,0.082223388671875,-0.408050000667572,-0.10686100274324417,0.14132000505924225,0.8956019878387451,-0.08099726587533951,-0.3472808301448822,0.8408111929893494
1696082963305223400,0.092223388671875,-0.42375999689102173,-0.10880699753761292,0.14073799550533295,0.8881329894065857,-0.07882776856422424,-0.34926173090934753,0.8764636516571045
1696082963315223300,0.102223388671875,-0.4368009865283966,-0.11049500107765198,0.14019499719142914,0.8816689848899841,-0.07713760435581207,-0.3508964776992798,0.9062804579734802
1696082963325223400,0.112223388671875,-0.4475559890270233,-0.11209999769926071,0.1398400068283081,0.8761109709739685,-0.07599666714668274,-0.3526360094547272,0.9310223460197449
1696082963335223300,0.122223388671875,-0.4527660012245178,-0.1130170002579689,0.14018699526786804,0.8732560276985168,-0.07518471777439117,-0.35456109046936035,0.9431667327880859
1696082963345223400,0.132223388671875,-0.4536210000514984,-0.11449000239372253,0.13959799706935883,0.8727149963378906,-0.07812949270009995,-0.3549341857433319,0.9446737766265869
1696082963355223300,0.142223388671875,-0.45444899797439575,-0.11653699725866318,0.1390170007944107,0.8721050024032593,-0.08214592188596725,-0.35585835576057434,0.9459781646728516
1696082963365223400,0.152223388671875,-0.4554400146007538,-0.11925199627876282,0.1383650004863739,0.8713250160217285,-0.08740490674972534,-0.3573000133037567,0.9474877715110779
1696082963375223300,0.162223388671875,-0.4566810131072998,-0.12308699637651443,0.1373240053653717,0.8703060150146484,-0.09501534700393677,-0.35912030935287476,0.9492195248603821
1696082963385223400,0.172223388671875,-0.4582329988479614,-0.1286579966545105,0.13549500703811646,0.8689699769020081,-0.10648220032453537,-0.36119553446769714,0.9510800838470459
1696082963395223300,0.182223388671875,-0.46033599972724915,-0.13700999319553375,0.13212500512599945,0.8670989871025085,-0.12437182664871216,-0.363205224275589,0.9532419443130493
1696082963405223400,0.192223388671875,-0.4629969894886017,-0.14891399443149567,0.12710200250148773,0.8644660115242004,-0.15023015439510345,-0.365744024515152,0.955585241317749
1696082963415223300,0.202223388671875,-0.46614599227905273,-0.1644040048122406,0.12042299658060074,0.860916018486023,-0.18416830897331238,-0.3689332902431488,0.9580571055412292
1696082963425223400,0.212223388671875,-0.46960100531578064,-0.18280600011348724,0.11205799877643585,0.8564450144767761,-0.2250535786151886,-0.37216684222221375,0.9605521559715271
1696082963435223300,0.222223388671875,-0.4728429913520813,-0.20280200242996216,0.10199800133705139,0.8514019846916199,-0.27066242694854736,-0.3741372525691986,0.9623761773109436
1696082963445223400,0.232223388671875,-0.4766260087490082,-0.22360999882221222,0.09034299850463867,0.8453779816627502,-0.3190925121307373,-0.37460464239120483,0.9657806754112244
1696082963455223300,0.242223388671875,-0.47984400391578674,-0.24572299420833588,0.07746399939060211,0.838670015335083,-0.3714521527290344,-0.37443944811820984,0.9682181477546692
1696082963465223400,0.252223388671875,-0.48208099603652954,-0.26924800872802734,0.06366799771785736,0.831292986869812,-0.4279042184352875,-0.3741185963153839,0.9688387513160706
1696082963475223300,0.262223388671875,-0.4841209948062897,-0.2936820089817047,0.049111999571323395,0.8227779865264893,-0.48707258701324463,-0.3738173246383667,0.9697781801223755
1696082963485223400,0.272223388671875,-0.48508599400520325,-0.31931400299072266,0.03413499891757965,0.8133649826049805,-0.5496983528137207,-0.3739743232727051,0.9689241647720337
1696082963495223300,0.282223388671875,-0.48631900548934937,-0.34730100631713867,0.01791599951684475,0.8015940189361572,-0.6183667182922363,-0.3752668797969818,0.9694969654083252
1696082963505223400,0.292223388671875,-0.48687300086021423,-0.3778890073299408,0.0007259999983943999,0.7874979972839355,-0.6940228343009949,-0.378052681684494,0.9693116545677185
1696082963515223300,0.302223388671875,-0.4865170121192932,-0.41023799777030945,-0.01720299944281578,0.7711740136146545,-0.775226354598999,-0.3818550109863281,0.9681347608566284
1696082963525223400,0.312223388671875,-0.48535099625587463,-0.44422900676727295,-0.036347001791000366,0.7521780133247375,-0.8624758124351501,-0.38605332374572754,0.9666822552680969
1696082963535223300,0.322223388671875,-0.48335400223731995,-0.47940000891685486,-0.056859999895095825,0.7302809953689575,-0.9553995132446289,-0.39022040367126465,0.9654459357261658
1696082963545223400,0.332223388671875,-0.48051899671554565,-0.5150039792060852,-0.07864599674940109,0.7054679989814758,-1.0528159141540527,-0.394096314907074,0.9649136066436768
1696082963555222800,0.342222900390625,-0.4762049913406372,-0.5506139993667603,-0.10114999860525131,0.6780999898910522,-1.1540744304656982,-0.39762598276138306,0.9636760354042053
1696082963565223000,0.352222900390625,-0.4726659953594208,-0.5807579755783081,-0.12049800157546997,0.6517559885978699,-1.2427668571472168,-0.40273773670196533,0.9646350741386414
1696082963575222800,0.362222900390625,-0.46800699830055237,-0.6042659878730774,-0.13351699709892273,0.6308749914169312,-1.3128998279571533,-0.408394455909729,0.9600898623466492
1696082963585223000,0.372222900390625,-0.4662120044231415,-0.6208660006523132,-0.1429930031299591,0.6137779951095581,-1.3636902570724487,-0.4152059853076935,0.9605210423469543
1696082963595222800,0.382222900390625,-0.4625769853591919,-0.6378989815711975,-0.15289099514484406,0.5964310169219971,-1.4175063371658325,-0.4200180172920227,0.9578275680541992
