time,seconds_elapsed,z,y,x
1696082963275222300,0.06222216796875,9.197175979614258,3.315519332885742,0.7679066061973572
1696082963285222400,0.072222412109375,9.194903373718262,3.3235318660736084,0.7604323029518127
1696082963295223300,0.082223388671875,9.190977096557617,3.3376171588897705,0.746076226234436
1696082963305223400,0.092223388671875,9.185964584350586,3.355876922607422,0.7256126403808594
1696082963315223300,0.102223388671875,9.181695938110352,3.370936155319214,0.7096621990203857
1696082963325223400,0.112223388671875,9.17663860321045,3.3869502544403076,0.6987396478652954
1696082963335223300,0.122223388671875,9.170684814453125,3.404660940170288,0.6907975077629089
1696082963345223400,0.132223388671875,9.167344093322754,3.4080920219421387,0.7177008390426636
1696082963355223300,0.142223388671875,9.161243438720703,3.416588544845581,0.7542560696601868
1696082963365223400,0.152223388671875,9.15223503112793,3.429837226867676,0.8019935488700867
1696082963375223300,0.162223388671875,9.13963508605957,3.4465551376342773,0.8710283637046814
1696082963385223400,0.172223388671875,9.121915817260742,3.4656002521514893,0.9750095009803772
1696082963395223300,0.182223388671875,9.096084594726562,3.48403000831604,1.137166142463684
1696082963405223400,0.192223388671875,9.054866790771484,3.507291555404663,1.3706409931182861
1696082963415223300,0.202223388671875,8.99210262298584,3.5364811420440674,1.6750413179397583
1696082963425223400,0.212223388671875,8.904928207397461,3.5660393238067627,2.038620710372925
1696082963435223300,0.222223388671875,8.79593276977539,3.5840325355529785,2.440619945526123
1696082963445223400,0.232223388671875,8.665876388549805,3.588298797607422,2.8630542755126953
1696082963455223300,0.242223388671875,8.50471019744873,3.5867908000946045,3.312880039215088
1696082963465223400,0.252223388671875,8.305289268493652,3.583862066268921,3.787933349609375
1696082963475223300,0.262223388671875,8.067713737487793,3.5811119079589844,4.272933006286621
1696082963485223400,0.272223388671875,7.783996105194092,3.582545280456543,4.76917839050293
1696082963495223300,0.282223388671875,7.434638023376465,3.59434175491333,5.289344310760498
1696082963505223400,0.292223388671875,7.005858421325684,3.619745969772339,5.8297271728515625
1696082963515223300,0.302223388671875,6.500021457672119,3.654374837875366,6.369114398956299
1696082963525223400,0.312223388671875,5.910261631011963,3.6925485134124756,6.899573802947998
1696082963535223300,0.322223388671875,5.235625267028809,3.7303738594055176,7.405594348907471
1696082963545223400,0.332223388671875,4.4833197593688965,3.765497922897339,7.8670854568481445
1696082963555222800,0.342222900390625,3.659702777862549,3.7974352836608887,8.267780303955078
1696082963565223000,0.352222900390625,2.906698703765869,3.8436038494110107,8.540961265563965
1696082963575222800,0.362222900390625,2.2954583168029785,3.8945770263671875,8.702483177185059
1696082963585223000,0.372222900390625,1.8451883792877197,3.9557912349700928,8.781638145446777
1696082963595222800,0.382222900390625,1.3672282695770264,3.99892520904541,8.849258422851562
1696082963605223200,0.39222314453125,0.9136468768119812,4.039890766143799,8.889026641845703
1696082963615223000,0.40222314453125,0.7164660096168518,4.071444511413574,8.892691612243652
1696082963625223200,0.41222314453125,0.7626473307609558,4.041757583618164,8.902393341064453
1696082963635223000,0.42222314453125,0.9047095775604248,3.9565258026123047,8.927347183227539
1696082963645223200,0.43222314453125,1.0337532758712769,3.826817512512207,8.969765663146973
1696082963655223000,0.44222314453125,1.1538327932357788,3.668513298034668,9.02113151550293
1696082963665223200,0.45222314453125,1.2902028560638428,3.4870190620422363,9.074479103088379
1696082963675223000,0.46222314453125,1.4396569728851318,3.2884938716888428,9.125974655151367
1696082963685223200,0.47222314453125,1.6068600416183472,3.079411506652832,9.170896530151367
1696082963695223000,0.48222314453125,1.792033076286316,2.86661696434021,9.2055025100708
1696082963705223000,0.492222900390625,1.9839403629302979,2.6506359577178955,9.230827331542969
1696082963715222800,0.502222900390625,2.1856577396392822,2.426117420196533,9.246993064880371
1696082963725223000,0.512222900390625,2.408708333969116,2.1755495071411133,9.253924369812012
1696082963735222800,0.522222900390625,2.6587228775024414,1.880251169204712,9.25018310546875
1696082963745223000,0.532222900390625,2.910954713821411,1.5266318321228027,9.239360809326172
1696082963755222800,0.542222900390625,3.0953619480133057,1.0985077619552612,9.240242958068848
1696082963765223000,0.552222900390625,3.160236120223999,0.593357264995575,9.26450252532959
1696082963775223000,0.56222314453125,3.0914077758789062,0.03251899778842926,9.306568145751953
1696082963785223000,0.572222900390625,2.9155919551849365,-0.5473679304122925,9.347182273864746
1696082963795223000,0.58222314453125,2.6802003383636475,-1.1142007112503052,9.367238998413086
1696082963805222700,0.59222265625,2.423593759536743,-1.64577054977417,9.35883617401123
1696082963815222800,0.602222900390625,2.148897409439087,-2.133490800857544,9.327414512634277
1696082963825222700,0.61222265625,1.8424440622329712,-2.5795605182647705,9.280163764953613
1696082963835222800,0.622222900390625,1.4988807439804077,-2.9850921630859375,9.220232963562012
1696082963845222700,0.63222265625,1.1387059688568115,-3.348435163497925,9.146673202514648
1696082963855223300,0.642223388671875,0.7887821793556213,-3.6654791831970215,9.061576843261719
1696082963865223200,0.65222314453125,0.46121087670326233,-3.9336600303649902,8.971267700195312
1696082963875222300,0.66222216796875,0.14089258015155792,-4.151673316955566,8.883336067199707
1696082963885222400,0.672222412109375,-0.18210896849632263,-4.315516948699951,8.804156303405762
1696082963895222300,0.68222216796875,-0.5455862879753113,-4.427525997161865,8.733236312866211
1696082963905221600,0.6922216796875,-0.9452499151229858,-4.5003981590271,8.66158390045166
1696082963915221800,0.7022216796875,-1.3595044612884521,-4.537322521209717,8.586875915527344
1696082963925221600,0.7122216796875,-1.7962104082107544,-4.521277904510498,8.514796257019043
1696082963935221800,0.7222216796875,-2.2579753398895264,-4.457971572875977,8.437898635864258
1696082963945221600,0.7322216796875,-2.718987226486206,-4.365279674530029,8.349946975708008
1696082963955221500,0.742221435546875,-3.18280291557312,-4.250171661376953,8.244738578796387
1696082963965221600,0.7522216796875,-3.633488655090332,-4.102477073669434,8.132497787475586
1696082963975221200,0.76222119140625,-4.047763347625732,-3.92142653465271,8.02545166015625
1696082963985221000,0.77222119140625,-4.42227840423584,-3.7108213901519775,7.927366733551025
1696082963995221200,0.78222119140625,-4.749641418457031,-3.4749596118927,7.844449520111084
1696082964005221400,0.792221435546875,-5.012729644775391,-3.2212045192718506,7.788860321044922
1696082964015221500,0.802221435546875,-5.2084221839904785,-2.9601497650146484,7.764002799987793
1696082964025221400,0.812221435546875,-5.340876579284668,-2.703575611114502,7.7676215171813965
1696082964035221200,0.82222119140625,-5.417025089263916,-2.462326765060425,7.795032024383545
1696082964045221400,0.832221435546875,-5.4428629875183105,-2.2487025260925293,7.841451168060303
1696082964055221000,0.842220947265625,-5.427158832550049,-2.073892116546631,7.900295257568359
1696082964065220900,0.852220947265625,-5.380856037139893,-1.947567343711853,7.9638776779174805
1696082964075221000,0.862220947265625,-5.319023132324219,-1.8764839172363281,8.022256851196289
1696082964085220900,0.872220947265625,-5.241053104400635,-1.8588495254516602,8.077485084533691
1696082964095221000,0.882220947265625,-5.152583122253418,-1.8911855220794678,8.12675666809082
1696082964105221000,0.89222119140625,-5.051295280456543,-1.969844937324524,8.171550750732422
1696082964115221000,0.902220947265625,-4.934582233428955,-2.089116096496582,8.213109970092773
1696082964125221000,0.91222119140625,-4.800339221954346,-2.243016004562378,8.25197982788086
1696082964135221000,0.922220947265625,-4.650152683258057,-2.421215295791626,8.287551879882812
1696082964145221000,0.93222119140625,-4.498324394226074,-2.6117095947265625,8.313467025756836
1696082964155221000,0.942220947265625,-4.349397659301758,-2.8028452396392822,8.330463409423828
1696082964165221000,0.95222119140625,-4.209389686584473,-2.9801015853881836,8.34086799621582
1696082964175222000,0.962221923828125,-4.0878167152404785,-3.1336171627044678,8.345071792602539
1696082964185222100,0.97222216796875,-3.9849979877471924,-3.253929376602173,8.348758697509766
1696082964195222000,0.982221923828125,-3.900038719177246,-3.333866596221924,8.35733699798584
1696082964205222400,0.992222412109375,-3.833700180053711,-3.3762400150299072,8.371006965637207
1696082964215222500,1.002222412109375,-3.7856760025024414,-3.385960102081299,8.388901710510254
1696082964225222400,1.012222412109375,-3.7744028568267822,-3.3730266094207764,8.399194717407227
1696082964235222500,1.022222412109375,-3.8025224208831787,-3.345524787902832,8.397501945495605
1696082964245222400,1.032222412109375,-3.865981340408325,-3.303165912628174,8.385295867919922
1696082964255222500,1.042222412109375,-3.9507195949554443,-3.2465498447418213,8.367894172668457
1696082964265222400,1.052222412109375,-4.040643692016602,-3.1820130348205566,8.349735260009766
1696082964275223000,1.06222314453125,-4.115879058837891,-3.1134164333343506,8.338842391967773
1696082964285223000,1.072222900390625,-4.169209003448486,-3.0386874675750732,8.339900970458984
1696082964295223000,1.08222314453125,-4.218778133392334,-2.9396393299102783,8.350467681884766
1696082964305223000,1.092222900390625,-4.255446910858154,-2.7825212478637695,8.385637283325195
1696082964315223000,1.10222314453125,-4.28914737701416,-2.562432289123535,8.438427925109863
1696082964325223000,1.112222900390625,-4.329211235046387,-2.2970621585845947,8.49418830871582
1696082964335223000,1.12222314453125,-4.376965045928955,-2.010880470275879,8.542165756225586
1696082964345223000,1.132222900390625,-4.427948474884033,-1.7450547218322754,8.574246406555176
1696082964355223300,1.142223388671875,-4.4878058433532715,-1.5022761821746826,8.589088439941406
1696082964365223400,1.152223388671875,-4.529330253601074,-1.2720283269882202,8.604486465454102
1696082964375223300,1.162223388671875,-4.51951265335083,-1.0494295358657837,8.639594078063965
1696082964385223400,1.172223388671875,-4.447486877441406,-0.8439356684684753,8.699295997619629
1696082964395223000,1.18222314453125,-4.336963653564453,-0.6725178956985474,8.769742965698242
1696082964405223000,1.192222900390625,-4.2322998046875,-0.5482710003852844,8.829307556152344
1696082964415223000,1.20222314453125,-4.165360927581787,-0.4907146096229553,8.864489555358887
1696082964425223000,1.212222900390625,-4.1402459144592285,-0.5157917737960815,8.874823570251465
1696082964435223000,1.22222314453125,-4.150245666503906,-0.671567440032959,8.859699249267578
1696082964445223000,1.232222900390625,-4.159567356109619,-0.926349401473999,8.832310676574707
1696082964455223000,1.24222314453125,-4.04736328125,-1.1804715394973755,8.854109764099121
1696082964465223000,1.252222900390625,-3.841860294342041,-1.3313757181167603,8.923967361450195
1696082964475222800,1.262222900390625,-3.594802141189575,-1.3514593839645386,9.02334976196289
1696082964485223000,1.272222900390625,-3.3373005390167236,-1.2936509847640991,9.130105018615723
1696082964495222800,1.282222900390625,-3.158276081085205,-1.2079142332077026,9.205222129821777
1696082964505223000,1.292222900390625,-3.0885674953460693,-1.136841893196106,9.23788070678711
1696082964515222800,1.302222900390625,-3.108767509460449,-1.0983648300170898,9.235749244689941
1696082964525223000,1.312222900390625,-3.1317672729492188,-1.0877171754837036,9.229231834411621
1696082964535223000,1.32222314453125,-3.0849087238311768,-1.082702875137329,9.245597839355469
