time,seconds_elapsed,z,y,x
1695713700279332400,0.120332275390625,9.1300687789917,3.001253604888916,1.9505690336227417
1695713700289532400,0.130532470703125,9.083740234375,3.0372097492218018,2.105088233947754
1695713700299732500,0.140732421875,9.022566795349121,3.1107921600341797,2.255357265472412
1695713700309932500,0.1509326171875,8.965226173400879,3.31247878074646,2.196040630340576
1695713700320132400,0.16113232421875,8.904620170593262,3.6114602088928223,1.9584428071975708
1695713700330332400,0.17133251953125,8.863629341125488,3.730114221572876,1.9216382503509521
1695713700340532500,0.181532470703125,8.840865135192871,3.7136998176574707,2.0537545680999756
1695713700350732500,0.191732666015625,8.809552192687988,3.706869602203369,2.1957459449768066
1695713700360932400,0.201932373046875,8.775469779968262,3.7320823669433594,2.2875943183898926
1695713700371132400,0.21213232421875,8.744340896606445,3.756138801574707,2.3660731315612793
1695713700381332500,0.22233251953125,8.711165428161621,3.782674551010132,2.444864511489868
1695713700391532500,0.232532470703125,8.676981925964355,3.8124072551727295,2.519111156463623
1695713700401732400,0.242732421875,8.656776428222656,3.8063278198242188,2.596628189086914
1695713700411932400,0.252932373046875,8.656994819641113,3.772838830947876,2.6443355083465576
1695713700422132500,0.263132568359375,8.668746948242188,3.7746286392211914,2.6029598712921143
1695713700432332500,0.27333251953125,8.681644439697266,3.7857465744018555,2.543142080307007
1695713700442532400,0.283532470703125,8.699716567993164,3.746898651123047,2.5389115810394287
1695713700452732400,0.293732421875,8.714032173156738,3.696044445037842,2.564234733581543
1695713700462932500,0.303932373046875,8.72901439666748,3.63692045211792,2.59759521484375
1695713700473132500,0.314132568359375,8.728673934936523,3.6208765506744385,2.621046543121338
1695713700483332400,0.324332275390625,8.710420608520508,3.5966830253601074,2.7134528160095215
1695713700493532400,0.334532470703125,8.6588716506958,3.5981154441833496,2.8719162940979004
1695713700503732500,0.344732421875,8.582688331604004,3.6567559242248535,3.022578239440918
1695713700513932500,0.3549326171875,8.50310230255127,3.6959097385406494,3.1949799060821533
1695713700524132400,0.36513232421875,8.426426887512207,3.70991849899292,3.376718282699585
1695713700534332400,0.37533251953125,8.362751960754395,3.679576873779297,3.563072681427002
1695713700544532500,0.385532470703125,8.316803932189941,3.6045081615448,3.7428176403045654
1695713700554732500,0.395732666015625,8.288416862487793,3.4895312786102295,3.9109721183776855
1695713700564932400,0.405932373046875,8.264058113098145,3.3453872203826904,4.084619998931885
1695713700575081000,0.4160810546875,8.228986740112305,3.1759889125823975,4.285703659057617
1695713700585130000,0.4261298828125,8.174667358398438,2.980729579925537,4.523323059082031
1695713700595147800,0.436147705078125,8.10766887664795,2.7507944107055664,4.782177448272705
1695713700605183500,0.44618359375,8.033504486083984,2.478395938873291,5.048837661743164
1695713700615204600,0.45620458984375,7.94520378112793,2.1686851978302,5.323619842529297
1695713700625234000,0.46623388671875,7.810093879699707,1.7922109365463257,5.653388500213623
1695713700635250000,0.47625,7.654099464416504,1.396081566810608,5.969597816467285
1695713700645273900,0.48627392578125,7.455010890960693,0.9318058490753174,6.302772045135498
1695713700655341600,0.496341552734375,7.196699619293213,0.37410345673561096,6.6511616706848145
1695713700665384000,0.506384033203125,6.898990631103516,-0.25190469622612,6.964972972869873
1695713700675384000,0.516384033203125,6.575960636138916,-0.9428962469100952,7.213741779327393
1695713700685408500,0.526408447265625,6.216865539550781,-1.704372763633728,7.390270233154297
1695713700695471000,0.53647119140625,5.843173980712891,-2.482250213623047,7.474365711212158
1695713700705511700,0.54651171875,5.4427103996276855,-3.2249298095703125,7.493138313293457
1695713700715499800,0.556499755859375,4.994566440582275,-3.905700206756592,7.481323719024658
1695713700725535000,0.566534912109375,4.528367519378662,-4.488117218017578,7.451246738433838
1695713700735592200,0.57659228515625,4.067850112915039,-4.983273506164551,7.40202522277832
1695713700745629700,0.586629638671875,3.6439735889434814,-5.396800994873047,7.332556247711182
1695713700755656400,0.596656494140625,3.2978620529174805,-5.726583957672119,7.245738506317139
1695713700765693000,0.60669287109375,3.0585241317749023,-5.974836349487305,7.149625778198242
1695713700775725300,0.616725341796875,2.9181876182556152,-6.139944076538086,7.067930221557617
1695713700785761300,0.62676123046875,2.8515002727508545,-6.229240417480469,7.016829013824463
1695713700795768000,0.63676806640625,2.8187472820281982,-6.252089500427246,7.009738445281982
1695713700805801200,0.64680126953125,2.7939295768737793,-6.21896505355835,7.0490288734436035
1695713700815850800,0.656850830078125,2.763573408126831,-6.137103080749512,7.132252216339111
1695713700826015700,0.667015625,2.7196996212005615,-6.005254745483398,7.260201454162598
1695713700836050400,0.677050537109375,2.662114381790161,-5.82340145111084,7.427753448486328
1695713700846085000,0.687085205078125,2.5580952167510986,-5.607456684112549,7.6277756690979
1695713700855981600,0.696981689453125,2.3805575370788574,-5.371224403381348,7.851961135864258
1695713700866005800,0.707005859375,2.1253175735473633,-5.1283392906188965,8.08415412902832
1695713700876036900,0.717036865234375,1.6755980253219604,-4.9246721267700195,8.313262939453125
1695713700886061600,0.7270615234375,0.8598307967185974,-4.930213928222656,8.43350887298584
1695713700896118300,0.7371181640625,0.8125370740890503,-4.835981369018555,8.4925537109375
1695713700906146300,0.747146240234375,0.8344604969024658,-4.745063781738281,8.541570663452148
1695713700916169700,0.757169677734375,0.7684685587882996,-4.704838275909424,8.569968223571777
1695713700926197200,0.767197265625,0.6518816351890564,-4.721630573272705,8.570392608642578
1695713700936237300,0.7772373046875,0.541107177734375,-4.738099098205566,8.569014549255371
1695713700946266400,0.787266357421875,0.3845462203025818,-4.7461934089660645,8.572990417480469
