time,seconds_elapsed,z,y,x
1695712783256702000,7.564701904296875,-0.18455693125724792,-0.8065377473831177,1.989912509918213
1695712783266732000,7.57473193359375,-0.017310533672571182,-0.45606598258018494,2.014413595199585
1695712783276761900,7.584761962890625,0.2649843394756317,-0.2143843024969101,1.952628254890442
1695712783286791700,7.594791748046875,0.5950828790664673,0.0540621280670166,1.622396469116211
1695712783296821800,7.60482177734375,0.8697877526283264,0.30426591634750366,0.5744433999061584
1695712783306851600,7.6148515625,1.0338383913040161,-0.052464235574007034,-0.7247787714004517
1695712783316881400,7.62488134765625,0.9592698812484741,-1.2005521059036255,-1.594965934753418
1695712783326918400,7.63491845703125,0.5844302773475647,-2.2570273876190186,-2.1743361949920654
1695712783336979000,7.64497900390625,0.1712411344051361,-2.5105600357055664,-2.3691463470458984
1695712783347039700,7.655039794921875,-0.16857796907424927,-2.268745183944702,-2.0997676849365234
1695712783357100300,7.665100341796875,-0.5071986317634583,-1.7852487564086914,-1.66207754611969
1695712783367161000,7.6751611328125,-0.7181208729743958,-1.0961562395095825,-1.296692132949829
1695712783377222000,7.685221923828125,-0.6637924313545227,-0.5146554708480835,-0.9687241315841675
1695712783387282400,7.695282470703125,-0.27603644132614136,-0.1994706094264984,-0.7183871865272522
1695712783397343200,7.70534326171875,0.07004108279943466,-0.21544957160949707,-0.6386255621910095
1695712783407403800,7.71540380859375,0.14674006402492523,-0.21651484072208405,-0.4703139066696167
1695712783417417200,7.725417236328125,-0.09400951862335205,-0.10253162682056427,0.053662657737731934
1695712783427430700,7.7354306640625,-0.5498092174530029,-0.1621863842010498,0.7544729709625244
1695712783437443800,7.74544384765625,-0.8820382952690125,-0.4336954653263092,1.1314431428909302
1695712783447457300,7.755457275390625,-0.997086763381958,-0.43156492710113525,1.3136032819747925
1695712783457470700,7.765470703125,-0.9992172718048096,-0.15899059176445007,1.4839122295379639
1695712783467484000,7.77548388671875,-0.8799077868461609,0.17323850095272064,1.5275880098342896
1695712783477497300,7.785497314453125,-0.6233124136924744,0.5854955315589905,1.500956416130066
1695712783487510800,7.7955107421875,-0.2930806577205658,1.0487520694732666,1.7534239292144775
1695712783497524000,7.80552392578125,0.023169483989477158,1.5844465494155884,2.307227849960327
1695712783507537400,7.815537353515625,0.2882869839668274,2.106292486190796,2.8631622791290283
1695712783517550800,7.82555078125,0.4949481189250946,2.5077638626098633,3.19858717918396
1695712783527582200,7.835582275390625,0.5908218622207642,2.671814441680908,3.2646336555480957
1695712783537611500,7.845611572265625,0.5386239290237427,2.5152206420898438,3.149585008621216
1695712783547640800,7.855640869140625,0.39481332898139954,2.1084229946136475,3.0059077739715576
1695712783557670100,7.865670166015625,0.23089589178562164,1.690972924232483,2.924947738647461
