time,seconds_elapsed,z,y,x
1696083018249134000,0.331134033203125,-0.17470745742321014,-3.0671544075012207,0.24068090319633484
1696083018259134000,0.341134033203125,-0.24678955972194672,-2.9040534496307373,0.2730567753314972
1696083018269134000,0.351134033203125,-0.3439171314239502,-2.607172966003418,0.3188716471195221
1696083018279134000,0.361134033203125,-0.4856378734111786,-2.3438899517059326,0.37568211555480957
1696083018289134300,0.37113427734375,-0.6591235995292664,-2.2284364700317383,0.4538728892803192
1696083018299134500,0.381134521484375,-0.8429940342903137,-2.3035728931427,0.5473352670669556
1696083018309134300,0.39113427734375,-1.0152580738067627,-2.5143213272094727,0.6407976150512695
1696083018319134500,0.401134521484375,-1.1606439352035522,-2.765997886657715,0.5913175344467163
1696083018329134300,0.41113427734375,-1.1478158235549927,-3.059213161468506,0.4440990388393402
1696083018339134500,0.421134521484375,-1.0183123350143433,-3.3176090717315674,0.1869247704744339
1696083018349134300,0.43113427734375,-0.8057312369346619,-3.6914587020874023,-0.10995574295520782
1696083018359134500,0.441134521484375,-0.6279694437980652,-4.071416854858398,-0.4105014503002167
1696083018369134300,0.45113427734375,-0.4709770977497101,-4.318206310272217,-0.6896668672561646
1696083018379134500,0.461134521484375,-0.30543261766433716,-4.609589099884033,-0.8631525635719299
1696083018389134300,0.47113427734375,-0.1820378452539444,-4.895473957061768,-0.9859365224838257
1696083018399134500,0.481134521484375,-0.04886921867728233,-5.256495475769043,-1.0836749076843262
1696083018409134300,0.49113427734375,0.15577064454555511,-5.73419189453125,-1.0995573997497559
1696083018419134200,0.50113427734375,0.375071257352829,-6.201503753662109,-1.0415252447128296
1696083018429134300,0.51113427734375,0.5143485069274902,-6.418972015380859,-1.0384708642959595
1696083018439134200,0.52113427734375,0.5815436840057373,-5.224119663238525,-0.9523389339447021
1696083018449134300,0.53113427734375,0.675006091594696,-4.148996829986572,-0.6823364496231079
1696083018459134200,0.54113427734375,0.9236282706260681,-3.8985419273376465,-0.5668829679489136
1696083018469134300,0.55113427734375,1.0848966836929321,-3.297450542449951,-0.41172316670417786
1696083018479134200,0.56113427734375,1.169806957244873,-2.22782564163208,-0.13500121235847473
1696083018489134300,0.57113427734375,1.2822061777114868,-0.8454375267028809,0.13255776464939117
1696083018499134200,0.58113427734375,1.4789047241210938,0.1313360333442688,0.08491026610136032
1696083018509134300,0.59113427734375,1.5754214525222778,0.08185594528913498,-0.4355469346046448
1696083018519134200,0.60113427734375,1.5570955276489258,-0.29138273000717163,-1.1545352935791016
1696083018529134300,0.61113427734375,1.5271631479263306,-0.503963828086853,-1.8692476749420166
1696083018539134200,0.62113427734375,1.550986886024475,-0.40683624148368835,-2.440406560897827
1696083018549134300,0.63113427734375,1.651168704032898,-0.09162978827953339,-2.7867672443389893
1696083018559134200,0.64113427734375,1.8222110271453857,0.18875735998153687,-2.905885934829712
1696083018569134300,0.65113427734375,2.0537290573120117,0.28588494658470154,-2.831360340118408
1696083018579134000,0.661134033203125,2.4019222259521484,0.11911872029304504,-2.5754079818725586
1696083018589133800,0.6711337890625,2.886949062347412,-0.0403171069920063,-2.280970811843872
1696083018599134000,0.681134033203125,3.400686740875244,-0.11362093687057495,-1.9211711883544922
1696083018609133600,0.691133544921875,3.9516873359680176,-0.3176499307155609,-1.5045610666275024
1696083018619133700,0.7011337890625,4.355469226837158,-0.636521577835083,-1.1520918607711792
1696083018629133600,0.711133544921875,4.57904577255249,-1.10139000415802,-0.8924741148948669
1696083018639133700,0.7211337890625,4.75558614730835,-1.5454890727996826,-0.7458664774894714
1696083018649133600,0.731133544921875,4.96999979019165,-1.9223929643630981,-0.7513642311096191
1696083018659133700,0.7411337890625,5.057353496551514,-2.1649065017700195,-0.8851437568664551
1696083018669133600,0.751133544921875,4.912578105926514,-2.3127357959747314,-1.045190453529358
1696083018679133200,0.76113330078125,4.646241188049316,-2.3102922439575195,-1.2608258724212646
1696083018689133300,0.77113330078125,4.328591346740723,-2.3970351219177246,-1.5167783498764038
1696083018699133200,0.78113330078125,3.924809217453003,-2.7293457984924316,-1.6939293146133423
1696083018709133300,0.79113330078125,3.4049627780914307,-3.1086931228637695,-1.7049249410629272
1696083018719133400,0.801133544921875,2.778215169906616,-3.38602614402771,-1.5632041692733765
1696083018729133000,0.811133056640625,2.1508564949035645,-3.459329843521118,-1.38849675655365
1696083018739133000,0.8211328125,1.4996742010116577,-3.567453145980835,-1.2724323272705078
1696083018749133000,0.831133056640625,0.8888089060783386,-3.8148534297943115,-1.2596040964126587
1696083018759133000,0.8411328125,0.4404338300228119,-3.914424419403076,-1.2577714920043945
1696083018769133000,0.851133056640625,0.16982053220272064,-4.550946235656738,-1.0299187898635864
1696083018779134200,0.86113427734375,0.19914206862449646,-5.209458827972412,-0.8252789378166199
1696083018789134000,0.871134033203125,0.09896016865968704,-5.926003932952881,-0.9028588533401489
1696083018799134200,0.88113427734375,-0.2064724564552307,-5.832541465759277,-1.2406673431396484
1696083018809134000,0.891134033203125,-0.7635815739631653,-5.365840435028076,-1.4868459701538086
1696083018819134200,0.90113427734375,-1.441641926765442,-4.665177822113037,-1.6841554641723633
1696083018829134000,0.911134033203125,-2.0005836486816406,-3.816075086593628,-1.832595705986023
1696083018839134200,0.92113427734375,-2.3793201446533203,-3.068376064300537,-1.9199494123458862
1696083018849134000,0.931134033203125,-2.525927782058716,-2.4086415767669678,-1.9211711883544922
1696083018859134200,0.94113427734375,-2.456289052963257,-1.7159204483032227,-1.8222110271453857
1696083018869134000,0.951134033203125,-2.2064452171325684,-1.129489779472351,-1.7092009782791138
