time,seconds_elapsed,z,y,x
1695713144126908200,0.101908203125,-1.3268795013427734,1.1657733917236328,-0.18985366821289062
1695713144136460300,0.111460205078125,-2.6588497161865234,1.4050369262695312,-1.4005451202392578
1695713144146012200,0.12101220703125,-4.805932998657227,2.5944671630859375,-4.901159286499023
1695713144155564300,0.130564208984375,6.097776412963867,3.731792449951172,-2.8648738861083984
1695713144165116200,0.1401162109375,9.476812362670898,4.385799407958984,-2.3480167388916016
1695713144174637600,0.149637451171875,9.045299530029297,5.020641326904297,-3.228710174560547
1695713144184189700,0.159189697265625,8.158916473388672,5.041902542114258,-3.5347518920898438
1695713144193741600,0.168741455078125,10.13441276550293,5.437780380249023,-3.6305770874023438
1695713144203263200,0.17826318359375,10.884843826293945,6.039682388305664,-4.022861480712891
1695713144212815000,0.187815185546875,12.645931243896484,5.883068084716797,-2.8936214447021484
1695713144222367200,0.1973671875,13.408340454101562,5.326383590698242,-1.3385581970214844
1695713144231919000,0.206919189453125,12.562383651733398,4.807430267333984,-0.3527565002441406
1695713144241440800,0.216440673828125,11.671209335327148,4.369029998779297,0.3818035125732422
1695713144250992600,0.22599267578125,12.33839225769043,4.018369674682617,1.5853080749511719
1695713144260544800,0.235544677734375,9.800821304321289,3.433237075805664,2.5615272521972656
1695713144270096600,0.2450966796875,8.690446853637695,2.9831581115722656,2.6956825256347656
1695713144279648800,0.254648681640625,9.502864837646484,2.648967742919922,2.4252758026123047
1695713144289170200,0.264170166015625,10.944435119628906,1.9428558349609375,2.1380996704101562
1695713144298722000,0.27372216796875,10.553647994995117,1.7982196807861328,3.669506072998047
1695713144308274200,0.283274169921875,10.336843490600586,0.9289054870605469,4.798746109008789
1695713144317826000,0.292825927734375,11.537952423095703,1.1160640716552734,4.143241882324219
1695713144327347700,0.30234765625,12.166805267333984,2.2249412536621094,3.4898338317871094
1695713144336899600,0.311899658203125,11.883522033691406,2.4666004180908203,2.743295669555664
1695713144346451700,0.32145166015625,10.820760726928711,1.940460205078125,2.5854835510253906
1695713144356003600,0.331003662109375,9.767581939697266,1.8623027801513672,2.795999526977539
1695713144365555700,0.3405556640625,8.954864501953125,1.9689083099365234,2.819955825805664
1695713144375077000,0.3500771484375,8.461664199829102,2.186910629272461,2.7744388580322266
1695713144384629200,0.359629150390625,8.830890655517578,2.940336227416992,2.4013195037841797
1695713144394181000,0.36918115234375,8.997686386108398,3.160734176635742,2.3054943084716797
1695713144403733200,0.378733154296875,9.729251861572266,2.468996047973633,2.645374298095703
1695713144413254700,0.388254638671875,10.89921760559082,1.6041736602783203,3.264944076538086
1695713144422837200,0.397837158203125,11.239995956420898,1.4239025115966797,3.901582717895508
1695713144432389000,0.40738916015625,11.52597427368164,1.5637474060058594,3.714723587036133
1695713144441941200,0.416941162109375,11.580774307250977,1.5260162353515625,2.7340126037597656
1695713144451493000,0.4264931640625,11.423561096191406,1.4619331359863281,2.3007030487060547
1695713144461014500,0.4360146484375,10.980369567871094,1.1016902923583984,2.3438243865966797
1695713144470566700,0.445566650390625,10.572813034057617,0.6135807037353516,2.451627731323242
1695713144480118500,0.455118408203125,10.251199722290039,0.32939910888671875,2.379758834838867
1695713144489670700,0.464670654296875,10.246408462524414,0.12097930908203125,2.327054977416992
1695713144499192000,0.474192138671875,10.579999923706055,0.1254711151123047,2.1572647094726562
1695713144508744200,0.483744140625,10.76116943359375,0.4857139587402344,2.3342418670654297
1695713144518296000,0.493296142578125,10.932756423950195,0.5093708038330078,2.4061107635498047
1695713144527848200,0.50284814453125,10.527595520019531,0.7677993774414062,2.2171554565429688
1695713144537400000,0.512400146484375,10.177234649658203,0.8031349182128906,2.0710220336914062
1695713144546921700,0.521921630859375,9.317203521728516,1.0924072265625,2.2027816772460938
1695713144556473600,0.5314736328125,8.232881546020508,0.7369556427001953,2.5998573303222656
1695713144566025700,0.541025634765625,9.186042785644531,1.9949607849121094,2.2267379760742188
1695713144575577600,0.55057763671875,9.729251861572266,2.4758834838867188,1.7170677185058594
1695713144585099000,0.56009912109375,9.634025573730469,2.253389358520508,1.5541648864746094
1695713144594651100,0.569651123046875,9.14561653137207,1.7865409851074219,1.8461322784423828
1695713144604203000,0.579203125,8.344877243041992,1.9784908294677734,2.0494613647460938
1695713144613755100,0.588755126953125,8.764411926269531,2.38604736328125,1.7266502380371094
1695713144623307000,0.59830712890625,8.597616195678711,1.8197803497314453,1.9683094024658203
1695713144632828700,0.60782861328125,8.540420532226562,1.281961441040039,1.9731006622314453
1695713144642380500,0.617380615234375,8.700029373168945,1.0924072265625,1.9299793243408203
1695713144651932700,0.6269326171875,8.578451156616211,0.8315830230712891,1.5637474060058594
1695713144661484500,0.636484619140625,7.980442047119141,0.9357929229736328,1.2241668701171875
1695713144671006000,0.646005859375,6.58888053894043,0.4336090087890625,0.9345951080322266
1695713144680558000,0.65555810546875,5.454549789428711,-0.004791259765625,0.5542888641357422
1695713144690110000,0.66510986328125,4.422632217407227,-0.5521926879882812,0.18326568603515625
1695713144699662000,0.674662109375,3.5006141662597656,-1.0924072265625,0.32939910888671875
1695713144709214200,0.684214111328125,3.722209930419922,-1.3457450866699219,-0.5033817291259766
1695713144718766000,0.69376611328125,5.044597625732422,-1.4098281860351562,-1.8551158905029297
1695713144728318200,0.703318115234375,4.9613494873046875,-2.0401782989501953,-1.8551158905029297
1695713144737870000,0.7128701171875,4.451379776000977,-3.002023696899414,-2.8457088470458984
1695713144747422200,0.722422119140625,3.2742271423339844,-3.878824234008789,-2.7046661376953125
