time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1696082260802077400,0.055077392578125,0.8778570294380188,0.1429010033607483,0.08984199911355972,0.44818800687789917,-0.03142480179667473,-0.3378140926361084,-2.2028496265411377
1696082260812077300,0.065077392578125,0.8805999755859375,0.14349299669265747,0.08913099765777588,0.4427269995212555,-0.0317213274538517,-0.3380427658557892,-2.2153046131134033
1696082260822077400,0.075077392578125,0.883247971534729,0.14406999945640564,0.08843500167131424,0.43737301230430603,-0.0320148691534996,-0.33827170729637146,-2.2274796962738037
1696082260832077300,0.085077392578125,0.8857399821281433,0.14461800456047058,0.0877780020236969,0.43225499987602234,-0.03231216222047806,-0.3385002911090851,-2.2390854358673096
1696082260842077400,0.095077392578125,0.8878989815711975,0.14337900280952454,0.08874599635601044,0.4280180037021637,-0.03694230690598488,-0.3369200825691223,-2.24949312210083
1696082260852077300,0.105077392578125,0.8900349736213684,0.14242400228977203,0.08981800079345703,0.42365598678588867,-0.04153754562139511,-0.3359101116657257,-2.260108470916748
1696082260862077400,0.115077392578125,0.8921629786491394,0.14174799621105194,0.09103900194168091,0.41912099719047546,-0.04621635377407074,-0.3354957699775696,-2.2710559368133545
1696082260872077300,0.125077392578125,0.894225001335144,0.1413159966468811,0.09248899668455124,0.4145300090312958,-0.05112720653414726,-0.33568447828292847,-2.282104015350342
1696082260882077400,0.135077392578125,0.8961660265922546,0.14100399613380432,0.09453599900007248,0.40995800495147705,-0.05705881118774414,-0.33655524253845215,-2.293210506439209
1696082260892077300,0.145077392578125,0.8979730010032654,0.1409969925880432,0.09683699905872345,0.4054439961910248,-0.06320005655288696,-0.33815479278564453,-2.3041648864746094
1696082260902077400,0.155077392578125,0.8993809819221497,0.1414009928703308,0.09919700026512146,0.40159401297569275,-0.06886682659387589,-0.34056591987609863,-2.3135204315185547
1696082260912077300,0.165077392578125,0.9006040096282959,0.14234499633312225,0.10138999670743942,0.3979550004005432,-0.07370741665363312,-0.3438245356082916,-2.322239637374878
1696082260922077400,0.175077392578125,0.9015949964523315,0.14385700225830078,0.10339099913835526,0.3946399986743927,-0.07761559635400772,-0.34798678755760193,-2.3300621509552
1696082260932077300,0.185077392578125,0.9025729894638062,0.14578400552272797,0.10502000153064728,0.3912520110607147,-0.08053634315729141,-0.352601021528244,-2.3378751277923584
1696082260942077400,0.195077392578125,0.9037520289421082,0.14772699773311615,0.10638900101184845,0.38741299510002136,-0.08316903561353683,-0.35698413848876953,-2.346651554107666
1696082260952077300,0.205077392578125,0.9049080014228821,0.14926399290561676,0.10772199928760529,0.38374000787734985,-0.08603156358003616,-0.36057767271995544,-2.3551247119903564
1696082260962077400,0.215077392578125,0.90625,0.15028099715709686,0.10887300223112106,0.379830002784729,-0.08908553421497345,-0.3630111813545227,-2.3641867637634277
1696082260972077600,0.22507763671875,0.9076799750328064,0.15091000497341156,0.10978499799966812,0.3758839964866638,-0.09201680123806,-0.36450710892677307,-2.3733315467834473
1696082260982077400,0.235077392578125,0.9091709852218628,0.15134499967098236,0.11040700227022171,0.3719030022621155,-0.09456057101488113,-0.36539512872695923,-2.382495403289795
1696082260992077600,0.24507763671875,0.910709023475647,0.15173499286174774,0.11095599830150604,0.36779600381851196,-0.09705686569213867,-0.36611559987068176,-2.391920566558838
1696082261002077400,0.255077392578125,0.9120360016822815,0.15208999812602997,0.1118990033864975,0.36405500769615173,-0.10020610690116882,-0.36708685755729675,-2.4006314277648926
1696082261012077600,0.26507763671875,0.9130929708480835,0.15244700014591217,0.11350400000810623,0.36074399948120117,-0.10448510944843292,-0.3685769736766815,-2.4085707664489746
1696082261022077400,0.275077392578125,0.9138699769973755,0.15293200314044952,0.11584199965000153,0.3578149974346161,-0.10996905714273453,-0.37086308002471924,-2.415858745574951
1696082261032077600,0.28507763671875,0.9142709970474243,0.1535719931125641,0.11906000226736069,0.3554530143737793,-0.11686177551746368,-0.37411975860595703,-2.422135829925537
1696082261042077400,0.295077392578125,0.9144219756126404,0.15441499650478363,0.12335799634456635,0.35322800278663635,-0.12572231888771057,-0.37852245569229126,-2.4284491539001465
1696082261052077600,0.30507763671875,0.9142370223999023,0.15542300045490265,0.1287669986486435,0.3513289988040924,-0.1365797370672226,-0.3840366005897522,-2.4344098567962646
1696082261062077400,0.315077392578125,0.9136660099029541,0.15642200410366058,0.13541099429130554,0.3498690128326416,-0.14977501332759857,-0.39043116569519043,-2.439852714538574
1696082261072077600,0.32507763671875,0.9127879738807678,0.1572449952363968,0.1433899998664856,0.3486109972000122,-0.16575153172016144,-0.397416353225708,-2.4453961849212646
1696082261082077400,0.335077392578125,0.9114999771118164,0.15769299864768982,0.15253199636936188,0.3478989899158478,-0.18416467308998108,-0.4045507311820984,-2.4502391815185547
1696082261092077600,0.34507763671875,0.9099060297012329,0.1576939970254898,0.1625179946422577,0.34755000472068787,-0.20451122522354126,-0.4114510715007782,-2.454690456390381
1696082261102077400,0.355077392578125,0.9079959988594055,0.15707600116729736,0.17336900532245636,0.34758099913597107,-0.2269418090581894,-0.4178192913532257,-2.458719491958618
1696082261112077600,0.36507763671875,0.9057120084762573,0.15559999644756317,0.18513600528240204,0.34813499450683594,-0.25164347887039185,-0.4232898950576782,-2.4620020389556885
1696082261122077400,0.375077392578125,0.9031929969787598,0.15322500467300415,0.19769200682640076,0.3488270044326782,-0.2785578668117523,-0.427617609500885,-2.465315580368042
1696082261132077600,0.38507763671875,0.9003769755363464,0.14982999861240387,0.21087400615215302,0.3498609960079193,-0.307312935590744,-0.4305383861064911,-2.468064546585083
