time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1695393207590856700,0.209856689453125,-0.9608446359634399,-0.14988499879837036,0.1415015012025833,0.18517398834228516,0.23224253952503204,-0.3473818004131317,2.801748514175415
1695393207600378000,0.219378173828125,-0.9614587426185608,-0.14833730459213257,0.13937975466251373,0.18484176695346832,0.22838269174098969,-0.3434809744358063,2.8015053272247314
1695393207609899500,0.2288994140625,-0.9619816541671753,-0.1471395492553711,0.13765905797481537,0.18436750769615173,0.22531521320343018,-0.3403858244419098,2.8017587661743164
1695393207619451600,0.23845166015625,-0.9625391364097595,-0.14599382877349854,0.13582272827625275,0.1837291121482849,0.2220543622970581,-0.33731937408447266,2.8023335933685303
1695393207629003500,0.24800341796875,-0.9631137847900391,-0.14493249356746674,0.1337679922580719,0.18306422233581543,0.21832798421382904,-0.33434364199638367,2.802908182144165
1695393207638555600,0.2575556640625,-0.9636509418487549,-0.14400802552700043,0.13170213997364044,0.18246398866176605,0.21451963484287262,-0.33165547251701355,2.8033676147460938
1695393207648107500,0.267107421875,-0.964148223400116,-0.1432638317346573,0.12952807545661926,0.18197858333587646,0.21039842069149017,-0.3293180763721466,2.803577423095703
1695393207657629200,0.276629150390625,-0.9646167755126953,-0.14267094433307648,0.12714312970638275,0.1816433072090149,0.2057487964630127,-0.32724449038505554,2.8034253120422363
1695393207667181000,0.28618115234375,-0.9650514721870422,-0.14206887781620026,0.12482937425374985,0.18141032755374908,0.2012185901403427,-0.3251999318599701,2.8030879497528076
1695393207676733200,0.295733154296875,-0.9654521346092224,-0.14126671850681305,0.1228550598025322,0.18125297129154205,0.19742782413959503,-0.32288965582847595,2.8026907444000244
1695393207686285000,0.30528515625,-0.9658501148223877,-0.14013782143592834,0.12109702080488205,0.18119223415851593,0.19415247440338135,-0.3200225234031677,2.8021368980407715
1695393207695806500,0.314806396484375,-0.9663170576095581,-0.13867159187793732,0.11914916336536407,0.18112142384052277,0.1905953735113144,-0.3164158761501312,2.801520586013794
1695393207705358600,0.324358642578125,-0.9668687582015991,-0.13671602308750153,0.1172771230340004,0.1808856874704361,0.18740314245224,-0.31182950735092163,2.8012428283691406
1695393207714910500,0.333910400390625,-0.9674546122550964,-0.13451308012008667,0.11522199213504791,0.18072587251663208,0.18389199674129486,-0.30670368671417236,2.8007404804229736
1695393207724462600,0.343462646484375,-0.9680290818214417,-0.13223344087600708,0.1130017340183258,0.18073369562625885,0.1800219714641571,-0.30140072107315063,2.7998464107513428
1695393207733984000,0.35298388671875,-0.9685514569282532,-0.12981250882148743,0.1110285073518753,0.18091285228729248,0.1766611486673355,-0.2959337830543518,2.7986741065979004
1695393207743566600,0.362566650390625,-0.9689838886260986,-0.1273205280303955,0.10920408368110657,0.181477889418602,0.17352314293384552,-0.2904457449913025,2.7967493534088135
1695393207753088000,0.372087890625,-0.9692979454994202,-0.12491466850042343,0.10722736269235611,0.18264760076999664,0.16988418996334076,-0.28517845273017883,2.793541431427002
1695393207762640100,0.38164013671875,-0.9694663882255554,-0.12263010442256927,0.1052318811416626,0.184453547000885,0.16600649058818817,-0.2802462577819824,2.7890288829803467
1695393207772192000,0.39119189453125,-0.9694796204566956,-0.12041860818862915,0.10356897115707397,0.1867675930261612,0.1626657247543335,-0.2756510078907013,2.7835726737976074
1695393207781713700,0.400713623046875,-0.969357967376709,-0.1183582991361618,0.10223368555307388,0.18943269550800323,0.15987250208854675,-0.27151986956596375,2.7774999141693115
1695393207791265500,0.410265625,-0.9691416621208191,-0.11657652258872986,0.10099662095308304,0.1922861784696579,0.157161146402359,-0.26799532771110535,2.7710916996002197
1695393207800817700,0.419817626953125,-0.9688968062400818,-0.11508451402187347,0.09963371604681015,0.1951092928647995,0.15412911772727966,-0.26497894525527954,2.7647433280944824
1695393207810369500,0.42936962890625,-0.9686570167541504,-0.11390131711959839,0.0983208566904068,0.19764406979084015,0.1511905938386917,-0.2625330984592438,2.759038209915161
1695393207819891000,0.438890869140625,-0.9684239029884338,-0.11322329938411713,0.09690053015947342,0.1998646855354309,0.1479540467262268,-0.2609829008579254,2.7539968490600586
1695393207829443000,0.448443115234375,-0.9682227373123169,-0.11318647116422653,0.09504450112581253,0.2017427235841751,0.14370384812355042,-0.26046356558799744,2.749596357345581
1695393207838995000,0.457994873046875,-0.9681317210197449,-0.11371570825576782,0.09228622913360596,0.20315788686275482,0.13754969835281372,-0.2606213092803955,2.7459590435028076
1695393207848547000,0.467547119140625,-0.9681600332260132,-0.11467821896076202,0.08891340345144272,0.20398427546024323,0.13015210628509521,-0.26129063963890076,2.7434065341949463
1695393207858099000,0.477098876953125,-0.9682587385177612,-0.11599371582269669,0.08516798168420792,0.20436950027942657,0.12198687344789505,-0.26243746280670166,2.7416799068450928
1695393207867651000,0.486651123046875,-0.9683994650840759,-0.11741657555103302,0.08114513009786606,0.2045270949602127,0.11328014731407166,-0.2636488378047943,2.7403440475463867
