time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1696082150013273300,0.0562734375,-0.4492909908294678,-0.08815000206232071,0.11821199953556061,0.8811309933662415,-0.051308467984199524,-0.29164746403694153,0.9355383515357971
1696082150023273200,0.066273193359375,-0.45327699184417725,-0.08832599967718124,0.118476003408432,0.8790339827537537,-0.05002308264374733,-0.292514830827713,0.9448123574256897
1696082150033273300,0.0762734375,-0.4569000005722046,-0.08840899914503098,0.11893399804830551,0.8770859837532043,-0.04849642887711525,-0.2936196029186249,0.9533277153968811
1696082150043273200,0.086273193359375,-0.4603709876537323,-0.0884229987859726,0.11957299709320068,0.8751810193061829,-0.046709995716810226,-0.2949696481227875,0.9615663290023804
1696082150053273300,0.0962734375,-0.4623660147190094,-0.08889999985694885,0.1191369965672493,0.8741390109062195,-0.047309111803770065,-0.29474228620529175,0.9660336971282959
1696082150063273200,0.106273193359375,-0.4645859897136688,-0.08917099982500076,0.11913000047206879,0.8729349970817566,-0.0470387265086174,-0.2951053977012634,0.9711733460426331
1696082150073273300,0.1162734375,-0.46683400869369507,-0.08923500031232834,0.11956200003623962,0.8716689944267273,-0.045950137078762054,-0.29605889320373535,0.9765294790267944
1696082150083273200,0.126273193359375,-0.46883198618888855,-0.08918700367212296,0.1203560009598732,0.8704910278320312,-0.04438355937600136,-0.2975357174873352,0.9814167022705078
1696082150093273300,0.1362734375,-0.4716930091381073,-0.08934099972248077,0.12125399708747864,0.8688039779663086,-0.04276561737060547,-0.2994292974472046,0.9883331656455994
1696082150103273200,0.146273193359375,-0.4738900065422058,-0.0895799994468689,0.12224200367927551,0.8674439787864685,-0.04143335297703743,-0.30152663588523865,0.9937090277671814
1696082150113273300,0.1562734375,-0.47631001472473145,-0.0899529978632927,0.12309599667787552,0.8659579753875732,-0.04038374498486519,-0.30352190136909485,0.9995670318603516
1696082150123273200,0.166273193359375,-0.4773859977722168,-0.0902009978890419,0.1239510029554367,0.8652169704437256,-0.03958258777856827,-0.30533260107040405,1.002282977104187
1696082150133273300,0.1762734375,-0.47837400436401367,-0.09051000326871872,0.12463700026273727,0.8645409941673279,-0.03908892720937729,-0.3068978190422058,1.0047410726547241
1696082150143273200,0.186273193359375,-0.47940999269485474,-0.09087900072336197,0.12519800662994385,0.863847017288208,-0.038807809352874756,-0.30830127000808716,1.0072717666625977
1696082150153273300,0.1962734375,-0.4797210097312927,-0.09116300195455551,0.12586499750614166,0.8635470271110535,-0.03852996975183487,-0.30977702140808105,1.008130431175232
1696082150163273200,0.206273193359375,-0.4802030026912689,-0.091498002409935,0.12657099962234497,0.8631410002708435,-0.038239557296037674,-0.31137987971305847,1.0093976259231567
1696082150173273300,0.2162734375,-0.4807009994983673,-0.09178099781274796,0.12729600071907043,0.8627259731292725,-0.03782712295651436,-0.31296563148498535,1.0107200145721436
1696082150183273200,0.226273193359375,-0.48123699426651,-0.09202499687671661,0.12799400091171265,0.8622980117797852,-0.03735516592860222,-0.3144669532775879,1.0121362209320068
1696082150193273300,0.2362734375,-0.48194798827171326,-0.09228800237178802,0.12859700620174408,0.8617830276489258,-0.0369456484913826,-0.3158257305622101,1.0139415264129639
1696082150203273200,0.246273193359375,-0.48291799426078796,-0.09257599711418152,0.1290760040283203,0.8611379861831665,-0.03660687431693077,-0.31700029969215393,1.0163272619247437
1696082150213273300,0.2562734375,-0.4839099943637848,-0.09283199906349182,0.1294800043106079,0.8604919910430908,-0.036275479942560196,-0.31801074743270874,1.0187534093856812
1696082150223273200,0.266273193359375,-0.48474499583244324,-0.09307000041007996,0.12962600588798523,0.8599740266799927,-0.036234818398952484,-0.318540096282959,1.0207388401031494
