time,seconds_elapsed,z,y,x
1695713015506965800,1.5139658203125,6.689733982086182,-20.27737808227539,5.14875602722168
1695713015517034800,1.52403466796875,4.956732273101807,-25.9848575592041,4.938187599182129
1695713015527065600,1.534065673828125,0.7956135272979736,-27.842884063720703,3.9086756706237793
1695713015537078800,1.544078857421875,-2.9347970485687256,-20.61237335205078,4.080958843231201
1695713015547107800,1.55410791015625,-4.931607246398926,-13.367504119873047,2.8935208320617676
1695713015557134000,1.564134033203125,-3.820739507675171,-8.770293235778809,1.428515076637268
1695713015567163000,1.574162841796875,-0.018544375896453857,-6.467201232910156,-0.36729827523231506
1695713015577228500,1.584228515625,3.2039895057678223,-6.294918060302734,-1.3776676654815674
1695713015587261200,1.59426123046875,3.1274192333221436,-7.137789726257324,-2.124826431274414
1695713015597296400,1.60429638671875,2.0165512561798096,-8.416155815124512,-2.9246275424957275
1695713015607329300,1.614329345703125,1.168893814086914,-9.158528327941895,-2.799602508544922
1695713015617327400,1.624327392578125,0.7525427341461182,-9.407382011413574,-2.3162522315979004
1695713015627356700,1.634356689453125,0.4504488706588745,-9.512666702270508,-1.7174484729766846
1695713015637392400,1.644392333984375,-0.018544375896453857,-9.82373332977295,-1.6217355728149414
1695713015647422200,1.654422119140625,-1.0001999139785767,-11.093125343322754,-1.9286150932312012
1695713015657494300,1.664494384765625,-1.8526428937911987,-13.927424430847168,-2.1104695796966553
1695713015667528400,1.674528564453125,-0.5982056856155396,-16.192829132080078,-2.4119651317596436
1695713015677526800,1.68452685546875,0.23988047242164612,-15.862021446228027,-4.858626365661621
1695713015687557400,1.694557373046875,1.058824062347412,-9.708877563476562,-8.660821914672852
1695713015697598200,1.70459814453125,1.5810575485229492,-7.085147857666016,-8.100900650024414
1695713015707629800,1.7146298828125,1.5858432054519653,-7.386643409729004,-5.289932727813721
1695713015717667000,1.7246669921875,1.576271891593933,-8.550153732299805,-2.9341988563537598
1695713015727699200,1.73469921875,1.5667005777359009,-9.483952522277832,-2.0195422172546387
1695713015737745200,1.7447451171875,1.5230315923690796,-9.416953086853027,-1.425524115562439
1695713015747778600,1.754778564453125,1.5230315923690796,-9.507881164550781,-1.3776676654815674
1695713015757797400,1.76479736328125,1.3986048698425293,-9.656235694885254,-1.186241865158081
1695713015767829500,1.77482958984375,0.7668996453285217,-9.69930648803711,-0.7310073375701904
1695713015777866500,1.784866455078125,0.48394837975502014,-9.493523597717285,-0.5730810165405273
1695713015787899100,1.794899169921875,0.5994020700454712,-9.268598556518555,-1.028315544128418
1695713015797919500,1.80491943359375,0.9583254456520081,-9.038887977600098,-1.5882359743118286
1695713015807950600,1.81495068359375,1.1736794710159302,-8.96231746673584,-2.0482561588287354
1695713015817990000,1.824989990234375,1.1066805124282837,-9.158528327941895,-2.014756679534912
1695713015828022000,1.83502197265625,0.7716853022575378,-9.254241943359375,-1.6265212297439575
1695713015838065700,1.845065673828125,0.3403790295124054,-9.354740142822266,-1.2675977945327759
1695713015848098800,1.855098876953125,-0.08075776696205139,-9.57487964630127,-1.0666006803512573
1695713015858108400,1.8651083984375,-0.32961133122444153,-9.948758125305176,-1.2532408237457275
1695713015868139300,1.87513916015625,-0.2147558331489563,-10.197611808776855,-1.583450436592102
1695713015878185700,1.885185791015625,0.747757077217102,-10.173684120178223,-2.124826431274414
1695713015888218000,1.895218017578125,1.4656038284301758,-9.996614456176758,-2.770888566970825
1695713015898246000,1.905245849609375,0.8243274092674255,-9.876375198364258,-3.0681967735290527
1695713015908278000,1.915278076171875,-0.44446679949760437,-9.603593826293945,-2.857030153274536
1695713015918285600,1.92528564453125,-0.5407779216766357,-9.129815101623535,-2.823530673980713
1695713015928315100,1.935315185546875,-0.04247260093688965,-9.029315948486328,-2.641676187515259
1695713015938357200,1.945357177734375,-0.8901300430297852,-9.029315948486328,-2.857030153274536
1695713015948387800,1.955387939453125,-0.6747759580612183,-9.263813018798828,-3.6329028606414795
1695713015958471700,1.9654716796875,-0.018544375896453857,-9.393025398254395,-3.8291144371032715
1695713015968508000,1.9755078125,0.46480581164360046,-9.637093544006348,-3.4893336296081543
1695713015978527500,1.985527587890625,0.7334001660346985,-9.742377281188965,-2.8187451362609863
1695713015988561700,1.995561767578125,0.33080771565437317,-9.790233612060547,-2.076970100402832
